cpu_usage_0,cpu_usage_1,cpu_usage_2,cpu_usage_3,cpu_usage_4,memory_usage_0,memory_usage_1,memory_usage_2,memory_usage_3,memory_usage_4,bandwidth_inbound_0,bandwidth_inbound_1,bandwidth_inbound_2,bandwidth_inbound_3,bandwidth_inbound_4,bandwidth_outbound_0,bandwidth_outbound_1,bandwidth_outbound_2,bandwidth_outbound_3,bandwidth_outbound_4,tps_0,tps_1,tps_2,tps_3,tps_4,response_time_0,response_time_1,response_time_2,response_time_3,response_time_4,status
0.1658491512483963,0.1670467588035148,0.1784786087913389,0.17989894889202,0.1770005778146159,0.553043782711029,0.5617200136184692,0.5611840486526489,0.555077075958252,0.5444095134735107,9799.658457982783,10345.339236627366,9865.098088765011,8185.223038491742,6312.411591759498,8626.11328125,9003.140625,8326.7685546875,7291.8759765625,6199.1259765625,2.6131465744022213,2.6988778709671584,2.6833456636702566,2.5389587843784365,2.458820937837891,1635.2387441756837,2262.4302129696803,2370.8025200629027,2354.993391748075,1987.524374318673,0
0.1670467588035148,0.1784786087913389,0.17989894889202,0.1770005778146159,0.1362481735304903,0.5617200136184692,0.5611840486526489,0.555077075958252,0.5444095134735107,0.5326847434043884,10345.339236627366,9865.098088765011,8185.223038491742,6312.411591759498,6564.448333942129,9003.140625,8326.7685546875,7291.8759765625,6199.1259765625,5856.82470703125,2.6988778709671584,2.6833456636702566,2.5389587843784365,2.458820937837891,2.9996039891178974,2262.4302129696803,2370.8025200629027,2354.993391748075,1987.524374318673,1790.844688437097,0
0.1784786087913389,0.17989894889202,0.1770005778146159,0.1362481735304903,0.141126791689259,0.5611840486526489,0.555077075958252,0.5444095134735107,0.5326847434043884,0.5328420400619507,9865.098088765011,8185.223038491742,6312.411591759498,6564.448333942129,5510.680013155463,8326.7685546875,7291.8759765625,6199.1259765625,5856.82470703125,5245.52392578125,2.6833456636702566,2.5389587843784365,2.458820937837891,2.9996039891178974,2.5406357666178976,2370.8025200629027,2354.993391748075,1987.524374318673,1790.844688437097,1191.815207281569,0
0.17989894889202,0.1770005778146159,0.1362481735304903,0.141126791689259,0.1521926048408842,0.555077075958252,0.5444095134735107,0.5326847434043884,0.5328420400619507,0.538732647895813,8185.223038491742,6312.411591759498,6564.448333942129,5510.680013155463,5184.682410839236,7291.8759765625,6199.1259765625,5856.82470703125,5245.52392578125,5086.63134765625,2.5389587843784365,2.458820937837891,2.9996039891178974,2.5406357666178976,2.302271353693732,2354.993391748075,1987.524374318673,1790.844688437097,1191.815207281569,1185.8463145602666,0
0.1770005778146159,0.1362481735304903,0.141126791689259,0.1521926048408842,0.153280204265108,0.5444095134735107,0.5326847434043884,0.5328420400619507,0.538732647895813,0.5426421165466309,6312.411591759498,6564.448333942129,5510.680013155463,5184.682410839236,5749.186575527474,6199.1259765625,5856.82470703125,5245.52392578125,5086.63134765625,5509.21337890625,2.458820937837891,2.9996039891178974,2.5406357666178976,2.302271353693732,2.255259833329357,1987.524374318673,1790.844688437097,1191.815207281569,1185.8463145602666,1267.4286927917906,0
0.1362481735304903,0.141126791689259,0.1521926048408842,0.153280204265108,0.1533843679100149,0.5326847434043884,0.5328420400619507,0.538732647895813,0.5426421165466309,0.5443845391273499,6564.448333942129,5510.680013155463,5184.682410839236,5749.186575527474,6236.403802414747,5856.82470703125,5245.52392578125,5086.63134765625,5509.21337890625,5794.91796875,2.9996039891178974,2.5406357666178976,2.302271353693732,2.255259833329357,2.3390068094747223,1790.844688437097,1191.815207281569,1185.8463145602666,1267.4286927917906,1591.7656571851514,0
0.141126791689259,0.1521926048408842,0.153280204265108,0.1533843679100149,0.1378794321726869,0.5328420400619507,0.538732647895813,0.5426421165466309,0.5443845391273499,0.5363341569900513,5510.680013155463,5184.682410839236,5749.186575527474,6236.403802414747,6078.0559858236775,5245.52392578125,5086.63134765625,5509.21337890625,5794.91796875,5540.3447265625,2.5406357666178976,2.302271353693732,2.255259833329357,2.3390068094747223,2.4717508853256045,1191.815207281569,1185.8463145602666,1267.4286927917906,1591.7656571851514,1172.2750508591375,0
0.1521926048408842,0.153280204265108,0.1533843679100149,0.1378794321726869,0.1393743936730959,0.538732647895813,0.5426421165466309,0.5443845391273499,0.5363341569900513,0.5388909578323364,5184.682410839236,5749.186575527474,6236.403802414747,6078.0559858236775,6450.746097551458,5086.63134765625,5509.21337890625,5794.91796875,5540.3447265625,5710.00244140625,2.302271353693732,2.255259833329357,2.3390068094747223,2.4717508853256045,2.55379137719739,1185.8463145602666,1267.4286927917906,1591.7656571851514,1172.2750508591375,1258.799948516025,0
0.153280204265108,0.1533843679100149,0.1378794321726869,0.1393743936730959,0.1490586531182051,0.5426421165466309,0.5443845391273499,0.5363341569900513,0.5388909578323364,0.538104772567749,5749.186575527474,6236.403802414747,6078.0559858236775,6450.746097551458,6562.956638182324,5509.21337890625,5794.91796875,5540.3447265625,5710.00244140625,6070.1572265625,2.255259833329357,2.3390068094747223,2.4717508853256045,2.55379137719739,2.642159450864233,1267.4286927917906,1591.7656571851514,1172.2750508591375,1258.799948516025,1314.521823834296,0
0.1533843679100149,0.1378794321726869,0.1393743936730959,0.1490586531182051,0.162839283378914,0.5443845391273499,0.5363341569900513,0.5388909578323364,0.538104772567749,0.5407541394233704,6236.403802414747,6078.0559858236775,6450.746097551458,6562.956638182324,6909.950726857903,5794.91796875,5540.3447265625,5710.00244140625,6070.1572265625,6434.259765625,2.3390068094747223,2.4717508853256045,2.55379137719739,2.642159450864233,2.672126361496168,1591.7656571851514,1172.2750508591375,1258.799948516025,1314.521823834296,1543.9394619370212,0
0.1378794321726869,0.1393743936730959,0.1490586531182051,0.162839283378914,0.1685325854845358,0.5363341569900513,0.5388909578323364,0.538104772567749,0.5407541394233704,0.5425611138343811,6078.0559858236775,6450.746097551458,6562.956638182324,6909.950726857903,6826.729212349053,5540.3447265625,5710.00244140625,6070.1572265625,6434.259765625,6401.92431640625,2.4717508853256045,2.55379137719739,2.642159450864233,2.672126361496168,2.543413714535109,1172.2750508591375,1258.799948516025,1314.521823834296,1543.9394619370212,1587.7937222843393,0
0.1393743936730959,0.1490586531182051,0.162839283378914,0.1685325854845358,0.1165447500009412,0.5388909578323364,0.538104772567749,0.5407541394233704,0.5425611138343811,0.5485569834709167,6450.746097551458,6562.956638182324,6909.950726857903,6826.729212349053,7506.007912573333,5710.00244140625,6070.1572265625,6434.259765625,6401.92431640625,6569.037109375,2.55379137719739,2.642159450864233,2.672126361496168,2.543413714535109,1.9849163230886304,1258.799948516025,1314.521823834296,1543.9394619370212,1587.7937222843393,881.6400866050801,0
0.1490586531182051,0.162839283378914,0.1685325854845358,0.1165447500009412,0.086147145530417,0.538104772567749,0.5407541394233704,0.5425611138343811,0.5485569834709167,0.5442575216293335,6562.956638182324,6909.950726857903,6826.729212349053,7506.007912573333,6043.577517767681,6070.1572265625,6434.259765625,6401.92431640625,6569.037109375,5273.82080078125,2.642159450864233,2.672126361496168,2.543413714535109,1.9849163230886304,1.6549836373405742,1314.521823834296,1543.9394619370212,1587.7937222843393,881.6400866050801,719.5887280312593,0
0.162839283378914,0.1685325854845358,0.1165447500009412,0.086147145530417,0.0711483193873743,0.5407541394233704,0.5425611138343811,0.5485569834709167,0.5442575216293335,0.5399343371391296,6909.950726857903,6826.729212349053,7506.007912573333,6043.577517767681,4982.803838448906,6434.259765625,6401.92431640625,6569.037109375,5273.82080078125,4373.49462890625,2.672126361496168,2.543413714535109,1.9849163230886304,1.6549836373405742,1.6871634585996933,1543.9394619370212,1587.7937222843393,881.6400866050801,719.5887280312593,765.2463105807382,0
0.1685325854845358,0.1165447500009412,0.086147145530417,0.0711483193873743,0.082997127825558,0.5425611138343811,0.5485569834709167,0.5442575216293335,0.5399343371391296,0.5378049612045288,6826.729212349053,7506.007912573333,6043.577517767681,4982.803838448906,5271.9118802293,6401.92431640625,6569.037109375,5273.82080078125,4373.49462890625,4548.43994140625,2.543413714535109,1.9849163230886304,1.6549836373405742,1.6871634585996933,2.056342472809273,1587.7937222843393,881.6400866050801,719.5887280312593,765.2463105807382,1007.6583892222438,0
0.1165447500009412,0.086147145530417,0.0711483193873743,0.082997127825558,0.1098515945268721,0.5485569834709167,0.5442575216293335,0.5399343371391296,0.5378049612045288,0.5382224917411804,7506.007912573333,6043.577517767681,4982.803838448906,5271.9118802293,5958.184729807463,6569.037109375,5273.82080078125,4373.49462890625,4548.43994140625,4946.166015625,1.9849163230886304,1.6549836373405742,1.6871634585996933,2.056342472809273,2.4152953550574856,881.6400866050801,719.5887280312593,765.2463105807382,1007.6583892222438,1408.3759171532038,0
0.086147145530417,0.0711483193873743,0.082997127825558,0.1098515945268721,0.1716207159754594,0.5442575216293335,0.5399343371391296,0.5378049612045288,0.5382224917411804,0.5424376726150513,6043.577517767681,4982.803838448906,5271.9118802293,5958.184729807463,6547.671915400352,5273.82080078125,4373.49462890625,4548.43994140625,4946.166015625,5393.341796875,1.6549836373405742,1.6871634585996933,2.056342472809273,2.4152953550574856,2.020819023035294,719.5887280312593,765.2463105807382,1007.6583892222438,1408.3759171532038,1213.9513228360538,0
0.0711483193873743,0.082997127825558,0.1098515945268721,0.1716207159754594,0.1748597462624006,0.5399343371391296,0.5378049612045288,0.5382224917411804,0.5424376726150513,0.5443178415298462,4982.803838448906,5271.9118802293,5958.184729807463,6547.671915400352,6381.3847226299,4373.49462890625,4548.43994140625,4946.166015625,5393.341796875,5490.42724609375,1.6871634585996933,2.056342472809273,2.4152953550574856,2.020819023035294,2.071163435321233,765.2463105807382,1007.6583892222438,1408.3759171532038,1213.9513228360538,1357.1845764820546,0
0.082997127825558,0.1098515945268721,0.1716207159754594,0.1748597462624006,0.1630519696968776,0.5378049612045288,0.5382224917411804,0.5424376726150513,0.5443178415298462,0.5442422032356262,5271.9118802293,5958.184729807463,6547.671915400352,6381.3847226299,6041.891309124255,4548.43994140625,4946.166015625,5393.341796875,5490.42724609375,5175.4033203125,2.056342472809273,2.4152953550574856,2.020819023035294,2.071163435321233,2.107805097192513,1007.6583892222438,1408.3759171532038,1213.9513228360538,1357.1845764820546,1223.1184890454058,0
0.1098515945268721,0.1716207159754594,0.1748597462624006,0.1630519696968776,0.1440423828019242,0.5382224917411804,0.5424376726150513,0.5443178415298462,0.5442422032356262,0.5435818433761597,5958.184729807463,6547.671915400352,6381.3847226299,6041.891309124255,5848.497396523738,4946.166015625,5393.341796875,5490.42724609375,5175.4033203125,5148.1552734375,2.4152953550574856,2.020819023035294,2.071163435321233,2.107805097192513,2.245421016126436,1408.3759171532038,1213.9513228360538,1357.1845764820546,1223.1184890454058,1169.046611325308,0
0.1716207159754594,0.1748597462624006,0.1630519696968776,0.1440423828019242,0.1225887271618153,0.5424376726150513,0.5443178415298462,0.5442422032356262,0.5435818433761597,0.5433686971664429,6547.671915400352,6381.3847226299,6041.891309124255,5848.497396523738,5817.60003237933,5393.341796875,5490.42724609375,5175.4033203125,5148.1552734375,5094.0185546875,2.020819023035294,2.071163435321233,2.107805097192513,2.245421016126436,2.416561081397985,1213.9513228360538,1357.1845764820546,1223.1184890454058,1169.046611325308,1162.9300208038248,0
0.1748597462624006,0.1630519696968776,0.1440423828019242,0.1225887271618153,0.1302012691946524,0.5443178415298462,0.5442422032356262,0.5435818433761597,0.5433686971664429,0.5378000736236572,6381.3847226299,6041.891309124255,5848.497396523738,5817.60003237933,7778.18700849225,5490.42724609375,5175.4033203125,5148.1552734375,5094.0185546875,6849.26513671875,2.071163435321233,2.107805097192513,2.245421016126436,2.416561081397985,2.514868063448916,1357.1845764820546,1223.1184890454058,1169.046611325308,1162.9300208038248,1070.467039369459,0
0.1630519696968776,0.1440423828019242,0.1225887271618153,0.1302012691946524,0.1338951299101106,0.5442422032356262,0.5435818433761597,0.5433686971664429,0.5378000736236572,0.5421993732452393,6041.891309124255,5848.497396523738,5817.60003237933,7778.18700849225,7969.620830775941,5175.4033203125,5148.1552734375,5094.0185546875,6849.26513671875,7302.64306640625,2.107805097192513,2.245421016126436,2.416561081397985,2.514868063448916,2.661954627873704,1223.1184890454058,1169.046611325308,1162.9300208038248,1070.467039369459,1455.1943434948944,0
0.1440423828019242,0.1225887271618153,0.1302012691946524,0.1338951299101106,0.1463486694254095,0.5435818433761597,0.5433686971664429,0.5378000736236572,0.5421993732452393,0.5458898544311523,5848.497396523738,5817.60003237933,7778.18700849225,7969.620830775941,7970.100633241234,5148.1552734375,5094.0185546875,6849.26513671875,7302.64306640625,7106.78759765625,2.245421016126436,2.416561081397985,2.514868063448916,2.661954627873704,2.704793967072378,1169.046611325308,1162.9300208038248,1070.467039369459,1455.1943434948944,1693.2578884672407,0
0.1225887271618153,0.1302012691946524,0.1338951299101106,0.1463486694254095,0.1491215651700269,0.5433686971664429,0.5378000736236572,0.5421993732452393,0.5458898544311523,0.5471175312995911,5817.60003237933,7778.18700849225,7969.620830775941,7970.100633241234,6801.100550026522,5094.0185546875,6849.26513671875,7302.64306640625,7106.78759765625,6236.29931640625,2.416561081397985,2.514868063448916,2.661954627873704,2.704793967072378,2.632788165096485,1162.9300208038248,1070.467039369459,1455.1943434948944,1693.2578884672407,1740.266046569241,0
0.1302012691946524,0.1338951299101106,0.1463486694254095,0.1491215651700269,0.1457716383140128,0.5378000736236572,0.5421993732452393,0.5458898544311523,0.5471175312995911,0.5450515747070312,7778.18700849225,7969.620830775941,7970.100633241234,6801.100550026522,6304.569837669472,6849.26513671875,7302.64306640625,7106.78759765625,6236.29931640625,5673.419921875,2.514868063448916,2.661954627873704,2.704793967072378,2.632788165096485,2.4790729474924573,1070.467039369459,1455.1943434948944,1693.2578884672407,1740.266046569241,1711.9957723068246,0
0.1338951299101106,0.1463486694254095,0.1491215651700269,0.1457716383140128,0.1181115453199378,0.5421993732452393,0.5458898544311523,0.5471175312995911,0.5450515747070312,0.5483854413032532,7969.620830775941,7970.100633241234,6801.100550026522,6304.569837669472,4611.342673171855,7302.64306640625,7106.78759765625,6236.29931640625,5673.419921875,4266.4287109375,2.661954627873704,2.704793967072378,2.632788165096485,2.4790729474924573,2.2579115098623244,1455.1943434948944,1693.2578884672407,1740.266046569241,1711.9957723068246,1126.3363489671824,0
0.1463486694254095,0.1491215651700269,0.1457716383140128,0.1181115453199378,0.1138394866491367,0.5458898544311523,0.5471175312995911,0.5450515747070312,0.5483854413032532,0.5421460866928101,7970.100633241234,6801.100550026522,6304.569837669472,4611.342673171855,5134.125716132547,7106.78759765625,6236.29931640625,5673.419921875,4266.4287109375,4867.59716796875,2.704793967072378,2.632788165096485,2.4790729474924573,2.2579115098623244,2.3965226033657467,1693.2578884672407,1740.266046569241,1711.9957723068246,1126.3363489671824,1359.8623087910191,0
0.1491215651700269,0.1457716383140128,0.1181115453199378,0.1138394866491367,0.1216471615523367,0.5471175312995911,0.5450515747070312,0.5483854413032532,0.5421460866928101,0.5397769212722778,6801.100550026522,6304.569837669472,4611.342673171855,5134.125716132547,5501.083510287011,6236.29931640625,5673.419921875,4266.4287109375,4867.59716796875,5435.7177734375,2.632788165096485,2.4790729474924573,2.2579115098623244,2.3965226033657467,2.411043756570458,1740.266046569241,1711.9957723068246,1126.3363489671824,1359.8623087910191,1562.3870768737152,0
0.1457716383140128,0.1181115453199378,0.1138394866491367,0.1216471615523367,0.1324802713444021,0.5450515747070312,0.5483854413032532,0.5421460866928101,0.5397769212722778,0.5404525399208069,6304.569837669472,4611.342673171855,5134.125716132547,5501.083510287011,6321.995467199709,5673.419921875,4266.4287109375,4867.59716796875,5435.7177734375,5804.61572265625,2.4790729474924573,2.2579115098623244,2.3965226033657467,2.411043756570458,2.5097000614040343,1711.9957723068246,1126.3363489671824,1359.8623087910191,1562.3870768737152,1729.9696436671131,0
0.1181115453199378,0.1138394866491367,0.1216471615523367,0.1324802713444021,0.1375876667623742,0.5483854413032532,0.5421460866928101,0.5397769212722778,0.5404525399208069,0.5422148108482361,4611.342673171855,5134.125716132547,5501.083510287011,6321.995467199709,7021.175839393402,4266.4287109375,4867.59716796875,5435.7177734375,5804.61572265625,5950.15478515625,2.2579115098623244,2.3965226033657467,2.411043756570458,2.5097000614040343,2.5248809088754864,1126.3363489671824,1359.8623087910191,1562.3870768737152,1729.9696436671131,1618.653219450547,0
0.1138394866491367,0.1216471615523367,0.1324802713444021,0.1375876667623742,0.1425123716191447,0.5421460866928101,0.5397769212722778,0.5404525399208069,0.5422148108482361,0.5369307398796082,5134.125716132547,5501.083510287011,6321.995467199709,7021.175839393402,5857.047721536512,4867.59716796875,5435.7177734375,5804.61572265625,5950.15478515625,5103.984375,2.3965226033657467,2.411043756570458,2.5097000614040343,2.5248809088754864,2.40322264109827,1359.8623087910191,1562.3870768737152,1729.9696436671131,1618.653219450547,1327.554699059335,0
0.1216471615523367,0.1324802713444021,0.1375876667623742,0.1425123716191447,0.1435295279917693,0.5397769212722778,0.5404525399208069,0.5422148108482361,0.5369307398796082,0.5396047830581665,5501.083510287011,6321.995467199709,7021.175839393402,5857.047721536512,7386.632155480672,5435.7177734375,5804.61572265625,5950.15478515625,5103.984375,6215.75048828125,2.411043756570458,2.5097000614040343,2.5248809088754864,2.40322264109827,2.527032852630436,1562.3870768737152,1729.9696436671131,1618.653219450547,1327.554699059335,1200.3257533152089,0
0.1324802713444021,0.1375876667623742,0.1425123716191447,0.1435295279917693,0.146201700335999,0.5404525399208069,0.5422148108482361,0.5369307398796082,0.5396047830581665,0.5413044095039368,6321.995467199709,7021.175839393402,5857.047721536512,7386.632155480672,7668.864523168911,5804.61572265625,5950.15478515625,5103.984375,6215.75048828125,6686.0205078125,2.5097000614040343,2.5248809088754864,2.40322264109827,2.527032852630436,2.557186693238909,1729.9696436671131,1618.653219450547,1327.554699059335,1200.3257533152089,1204.7392447968275,0
0.1375876667623742,0.1425123716191447,0.1435295279917693,0.146201700335999,0.1457217361323775,0.5422148108482361,0.5369307398796082,0.5396047830581665,0.5413044095039368,0.5421052575111389,7021.175839393402,5857.047721536512,7386.632155480672,7668.864523168911,7358.2632588581855,5950.15478515625,5103.984375,6215.75048828125,6686.0205078125,6488.91943359375,2.5248809088754864,2.40322264109827,2.527032852630436,2.557186693238909,2.6283687587254345,1618.653219450547,1327.554699059335,1200.3257533152089,1204.7392447968275,1346.3845366141736,0
0.1425123716191447,0.1435295279917693,0.146201700335999,0.1457217361323775,0.1424952537554899,0.5369307398796082,0.5396047830581665,0.5413044095039368,0.5421052575111389,0.542621374130249,5857.047721536512,7386.632155480672,7668.864523168911,7358.2632588581855,6635.448759623768,5103.984375,6215.75048828125,6686.0205078125,6488.91943359375,5911.23388671875,2.40322264109827,2.527032852630436,2.557186693238909,2.6283687587254345,2.501032075535868,1327.554699059335,1200.3257533152089,1204.7392447968275,1346.3845366141736,1458.050438194984,0
0.1435295279917693,0.146201700335999,0.1457217361323775,0.1424952537554899,0.1095991105353472,0.5396047830581665,0.5413044095039368,0.5421052575111389,0.542621374130249,0.5509222149848938,7386.632155480672,7668.864523168911,7358.2632588581855,6635.448759623768,5870.1241881673695,6215.75048828125,6686.0205078125,6488.91943359375,5911.23388671875,5544.66015625,2.527032852630436,2.557186693238909,2.6283687587254345,2.501032075535868,2.1035495520828187,1200.3257533152089,1204.7392447968275,1346.3845366141736,1458.050438194984,1426.8029753007722,0
0.146201700335999,0.1457217361323775,0.1424952537554899,0.1095991105353472,0.0974419496940177,0.5413044095039368,0.5421052575111389,0.542621374130249,0.5509222149848938,0.5423942804336548,7668.864523168911,7358.2632588581855,6635.448759623768,5870.1241881673695,4504.852556088035,6686.0205078125,6488.91943359375,5911.23388671875,5544.66015625,4367.38427734375,2.557186693238909,2.6283687587254345,2.501032075535868,2.1035495520828187,1.7243696529263164,1204.7392447968275,1346.3845366141736,1458.050438194984,1426.8029753007722,1069.7175966750185,0
0.1457217361323775,0.1424952537554899,0.1095991105353472,0.0974419496940177,0.0975191864085406,0.5421052575111389,0.542621374130249,0.5509222149848938,0.5423942804336548,0.5374853610992432,7358.2632588581855,6635.448759623768,5870.1241881673695,4504.852556088035,3976.777349072332,6488.91943359375,5911.23388671875,5544.66015625,4367.38427734375,3818.052001953125,2.6283687587254345,2.501032075535868,2.1035495520828187,1.7243696529263164,1.6379823407570977,1346.3845366141736,1458.050438194984,1426.8029753007722,1069.7175966750185,1006.4594801446472,0
0.1424952537554899,0.1095991105353472,0.0974419496940177,0.0975191864085406,0.1117994011160761,0.542621374130249,0.5509222149848938,0.5423942804336548,0.5374853610992432,0.5396390557289124,6635.448759623768,5870.1241881673695,4504.852556088035,3976.777349072332,4379.078847500941,5911.23388671875,5544.66015625,4367.38427734375,3818.052001953125,4532.18115234375,2.501032075535868,2.1035495520828187,1.7243696529263164,1.6379823407570977,1.9730794536042089,1458.050438194984,1426.8029753007722,1069.7175966750185,1006.4594801446472,1048.8548793658192,0
0.1095991105353472,0.0974419496940177,0.0975191864085406,0.1117994011160761,0.1223766179144481,0.5509222149848938,0.5423942804336548,0.5374853610992432,0.5396390557289124,0.5421043634414673,5870.1241881673695,4504.852556088035,3976.777349072332,4379.078847500941,5558.63772774204,5544.66015625,4367.38427734375,3818.052001953125,4532.18115234375,5511.9970703125,2.1035495520828187,1.7243696529263164,1.6379823407570977,1.9730794536042089,2.368454055961015,1426.8029753007722,1069.7175966750185,1006.4594801446472,1048.8548793658192,1309.2125998857737,0
0.0974419496940177,0.0975191864085406,0.1117994011160761,0.1223766179144481,0.1434914622070048,0.5423942804336548,0.5374853610992432,0.5396390557289124,0.5421043634414673,0.5372942090034485,4504.852556088035,3976.777349072332,4379.078847500941,5558.63772774204,7766.364678296244,4367.38427734375,3818.052001953125,4532.18115234375,5511.9970703125,7032.31298828125,1.7243696529263164,1.6379823407570977,1.9730794536042089,2.368454055961015,3.137593981737467,1069.7175966750185,1006.4594801446472,1048.8548793658192,1309.2125998857737,1346.1650940312848,0
