Time,cpu_usage,memory_usage,bandwidth_inbound,bandwidth_outbound,tps,response_time,status
2023-09-08 04:07:45,0.1455259318125237,0.5321769118309021,5164.901017469074,4595.42529296875,2.865935933684262,1731.4638767498122,0
2023-09-08 04:07:50,0.1508381044866498,0.5318254232406616,5374.286683914888,4953.91845703125,2.767562835609673,1475.982500852895,0
2023-09-08 04:07:55,0.1494212330374955,0.53553706407547,5939.104580709576,5459.76220703125,2.626675571734056,1163.4352554201903,0
2023-09-08 04:08:00,0.1420234051780358,0.5400041341781616,6397.321189863252,5764.0009765625,2.4375618855787207,1241.3592418154635,0
2023-09-08 04:08:05,0.1492801012506643,0.5477019548416138,7148.945283478979,6025.13427734375,2.3782452563649983,1008.3483372874856,0
2023-09-08 04:08:10,0.1556172084018141,0.5483496785163879,5617.117935533114,4914.416015625,2.487625414911496,1368.8670249125744,0
2023-09-08 04:08:15,0.1554535212170021,0.5461852550506592,4447.979906986673,4318.82568359375,2.5541613417707696,1581.9940382942375,0
2023-09-08 04:08:20,0.1528494289162031,0.543550968170166,4693.113684449026,4516.0546875,2.557300470409449,1739.7687100508706,0
2023-09-08 04:08:25,0.1413968387087085,0.5432237982749939,5605.179555353042,5068.12353515625,2.4528154819272507,1720.4154505011857,0
2023-09-08 04:08:30,0.1311862121305544,0.5441468954086304,9703.06032925132,7996.423828125,2.1897608351398707,928.9402335584508,0
2023-09-08 04:08:35,0.1313104165876641,0.542266845703125,9766.439942888224,7903.99169921875,2.2105553838808567,978.103409277247,0
2023-09-08 04:08:40,0.1356940557005564,0.5416088104248047,8464.476983385368,7412.03857421875,2.254701773703532,1184.4728148322922,0
2023-09-08 04:08:45,0.1332518499155758,0.5416314005851746,7167.571513690019,6143.04150390625,2.4095414854631545,1545.642653648651,0
2023-09-08 04:08:50,0.1370064690388157,0.5418440699577332,6099.837777648306,5514.0,2.513692070557698,1589.743406669952,0
2023-09-08 04:08:55,0.1107137820849134,0.5310300588607788,4340.01936915328,3717.91748046875,2.092851562875482,1006.7750024987404,0
2023-09-08 04:09:00,0.1173545582516123,0.5327840447425842,3966.4006841145065,3473.065673828125,1.740239978308011,1286.073960015662,0
2023-09-08 04:09:05,0.124721918619852,0.5354597568511963,4207.3385726371225,3936.872802734375,1.7411199145495948,1483.7334080114065,0
2023-09-08 04:09:10,0.1388789189070688,0.5390217304229736,5419.507600352263,4706.10302734375,2.036592699458475,1598.3396430224109,0
2023-09-08 04:09:15,0.142346460432328,0.5413879752159119,6213.353102487775,5256.20361328125,2.39118946444761,1634.0726184850332,0
2023-09-08 04:09:20,0.1510131082994653,0.5478315949440002,6577.875334915655,5696.9814453125,2.8515880253183776,1694.8465095526503,0
2023-09-08 04:09:25,0.1704067879883255,0.5448105931282043,7503.928328059775,6634.03515625,2.8737624021707413,1755.7880252262555,0
2023-09-08 04:09:30,0.1768067470570984,0.5419593453407288,7905.813203947935,6851.07421875,2.7013855134039653,1797.8062621777656,0
2023-09-08 04:09:35,0.1645253312927925,0.539259672164917,7273.207436003235,6377.9345703125,2.545137643782669,1816.5423469311093,0
2023-09-08 04:09:40,0.1502248323049841,0.5388876795768738,6530.401540081291,5688.0400390625,2.3917210419839408,1597.076891575899,0
2023-09-08 04:09:45,0.1021580123781185,0.538879930973053,5281.282714764127,4640.10205078125,2.0840941170548923,828.3096582848547,0
2023-09-08 04:09:50,0.1010520866693631,0.5374233722686768,5096.815803921848,4565.46533203125,2.0574763299769168,1038.873141290063,0
2023-09-08 04:09:55,0.1146603116237665,0.5381237864494324,5688.830244396857,5137.857421875,2.180230815497175,1407.8636768407678,0
2023-09-08 04:10:00,0.1297785667842367,0.5398255586624146,6478.630206494336,5957.49072265625,2.3769733128317667,2043.082570697849,0
2023-09-08 04:10:05,0.1387840928634233,0.5407472252845764,6434.182153464088,6238.56787109375,2.52040957247334,2260.5035397192487,0
2023-09-08 04:10:10,0.1851333401804711,0.5452689528465271,7533.374624533743,6706.25390625,2.573979921743,2598.1706214260366,0
2023-09-08 04:10:15,0.166992259902119,0.5522207617759705,7212.877038379784,6505.42919921875,2.218774017801209,1625.7706793804714,0
2023-09-08 04:10:20,0.1555742899993781,0.5556830167770386,6673.631203093099,6271.392578125,2.0975059091120074,875.426604826579,0
2023-09-08 04:10:25,0.1369016563081353,0.552118718624115,6469.908398509021,5967.232421875,2.1751384296052425,732.2263896609883,0
2023-09-08 04:10:30,0.1408898550424944,0.5479739308357239,6335.544263107696,5678.9619140625,2.338058165661775,935.2823760048998,0
2023-09-08 04:10:35,0.1264614183444339,0.5343219041824341,3709.086086980647,3234.63037109375,1.6213704409763117,809.9552771379961,0
2023-09-08 04:10:40,0.1249281428367179,0.5332417488098145,3356.6465848322327,2801.163818359375,1.678066378059533,976.337962455251,0
2023-09-08 04:10:45,0.1358338639407855,0.5365082621574402,3889.731409930496,3469.078125,1.837010068451087,1270.148848686763,0
2023-09-08 04:10:50,0.1413036003616706,0.5419917106628418,5596.853161674615,4663.4736328125,2.250792744352002,1502.808899130627,0
2023-09-08 04:10:55,0.1478279801458549,0.5445390939712524,6762.913636571657,5629.4287109375,2.512281260488255,1647.879201108757,0
2023-09-08 04:11:00,0.1274062858936714,0.5335623621940613,5504.300702559908,4454.798828125,1.894302159351239,1007.7733444027974,0
2023-09-08 04:11:05,0.109108795401829,0.5358241200447083,4590.175707349803,3716.86376953125,1.6873656531741266,872.8586114176935,0
2023-09-08 04:11:10,0.1056981448214268,0.5389347076416016,4440.880004892728,3504.389892578125,1.7570598312388577,952.2729243635824,0
2023-09-08 04:11:15,0.11491188491393,0.5423450469970703,5011.552815704379,4190.57763671875,1.9994788503016083,1188.9828531745163,0
2023-09-08 04:11:20,0.1322484440192397,0.543044924736023,5663.569586081801,5012.86279296875,2.373102356347169,1466.3909807255184,0
2023-09-08 04:11:25,0.1391143669462366,0.5407612919807434,4994.316776615958,4537.4267578125,2.529557282428005,1228.952268517954,0
2023-09-08 04:11:30,0.1312280972721184,0.5368922352790833,4704.690857310285,4188.74072265625,2.387416837673872,1126.3249945378466,0
2023-09-08 04:11:35,0.1210182724961067,0.5355015397071838,4767.825931715757,4139.8779296875,2.259874476117773,1049.0702152943693,0
2023-09-08 04:11:40,0.1247376667833782,0.5374155044555664,5252.785075877826,4721.6650390625,2.192480468359022,1090.1493206319485,0
2023-09-08 04:11:45,0.1334304443672476,0.5399057865142822,6045.237551056676,5199.13330078125,2.3077223223393144,1271.3856772477277,0
2023-09-08 04:11:50,0.1258225481024267,0.5418139100074768,5250.394914899855,4894.74609375,2.2662037223626195,1013.0394512092494,0
2023-09-08 04:11:55,0.1449872639141753,0.5499637722969055,6592.168479074078,6003.61474609375,2.4751810999665675,1262.187522574167,0
2023-09-08 04:12:00,0.1531236376153039,0.551078200340271,7029.2392570793945,6524.17333984375,2.5516456327680346,1424.0221880171805,0
2023-09-08 04:12:05,0.1592485298274678,0.5485715270042419,7277.65799329977,6558.3359375,2.5636050616663963,1514.0961380087654,0
2023-09-08 04:12:10,0.1464148459461912,0.5446652173995972,6692.012920899484,6097.27880859375,2.5395681235709864,1574.9638603669182,0
2023-09-08 04:12:15,0.0788252079319749,0.5478330850601196,3891.688017731042,3351.510009765625,1.7642955884818383,834.3755285693896,0
2023-09-08 04:12:20,0.1008890260264104,0.5438639521598816,4843.98135787599,4178.80615234375,2.20602750782745,1249.7280560461927,0
2023-09-08 04:12:25,0.1301539689387315,0.5420225262641907,6265.417543527531,5207.66796875,2.608755498353569,1536.7192178925816,0
2023-09-08 04:12:30,0.1368691146275776,0.5438085794448853,6853.82574617068,6000.14697265625,2.667061536156914,1495.3164742100917,0
2023-09-08 04:12:35,0.1367349841170703,0.5444098711013794,6745.731326203679,5935.12353515625,2.6265779243288456,1371.0582705217305,0
2023-09-08 04:12:40,0.1720018623202103,0.5625618100166321,6727.63248342811,5922.056640625,2.1589626365037464,1278.3882182139284,0
2023-09-08 04:12:45,0.1495125248606572,0.5792829990386963,6912.3748217419725,6151.56396484375,2.1255541182464657,1112.3671514333612,0
2023-09-08 04:12:50,0.1351307282094722,0.5798914432525635,6957.100811402539,6281.69482421875,2.361864815085174,1106.469804598333,0
2023-09-08 04:12:55,0.1331210833471922,0.5662646889686584,6656.404280904011,5989.8408203125,2.4430672727662133,1264.2476509698192,0
2023-09-08 04:13:00,0.1319298902262518,0.5464482307434082,6559.780449825857,5884.83203125,2.6031691165144686,1472.1631420654337,0
2023-09-08 04:13:05,0.1785615061012156,0.5491151213645935,5950.159308648688,5084.78076171875,2.395920157329772,1545.2445139079798,0
2023-09-08 04:13:10,0.1983396559770094,0.5447747707366943,6679.848311278001,5894.80859375,2.4963552097690465,1819.9052184983536,0
2023-09-08 04:13:15,0.2057947767331178,0.5414679050445557,7075.195984431297,6346.46826171875,2.481155534854265,1884.4033738425687,0
2023-09-08 04:13:20,0.1951367825898959,0.5461319088935852,7196.997900574877,6268.48876953125,2.527799834358277,1882.646669737831,0
2023-09-08 04:13:25,0.1791192033446108,0.5450928807258606,6912.44990234697,6099.79052734375,2.530132753564524,1734.750220524946,1
2023-09-08 04:13:30,0.1470695097753,0.5600064992904663,9736.94132112105,8153.96484375,3.114658015627226,2054.148084468651,0
2023-09-08 04:13:35,0.1533184875682456,0.5560229420661926,9712.952121735443,8278.388671875,2.953286103171304,1813.074494015483,0
2023-09-08 04:13:40,0.1513488573833115,0.5520960092544556,8872.09343313184,7566.2060546875,2.7302590288545785,1355.8481373588645,0
2023-09-08 04:13:45,0.1497235646273124,0.546890139579773,7553.808031424622,6466.259765625,2.410947396750033,1510.4132065480112,0
2023-09-08 04:13:50,0.1501958248725564,0.5447818040847778,6408.358586847814,5912.3154296875,2.367460381487468,1336.47014757434,0
2023-09-08 04:13:55,0.2070421682003548,0.537357747554779,6422.924739234929,5956.34912109375,2.234467035011284,1383.7660724505308,0
2023-09-08 04:14:00,0.2151835708632369,0.5340962409973145,5472.8743516638215,4806.15283203125,2.0874114371813386,1358.5698943749628,0
2023-09-08 04:14:05,0.2009614632220613,0.5358706712722778,5098.324260941996,4562.6220703125,2.208253738507374,1355.2757827610865,0
2023-09-08 04:14:10,0.1891627881559404,0.5375239849090576,5322.817533073132,5166.3544921875,2.396474794391896,1404.7608797519256,0
2023-09-08 04:14:15,0.1809370206355005,0.541479229927063,5950.5111590394645,5978.71826171875,2.462942731501948,1513.0928974862377,0
2023-09-08 04:14:20,0.2038882523845339,0.5359587073326111,8520.312478480528,7328.96435546875,2.9765661560002616,1653.0045521958637,0
2023-09-08 04:14:25,0.2073058892184034,0.5386183857917786,9053.27813050467,7827.36865234375,3.0401680274500995,1751.781393660022,0
2023-09-08 04:14:30,0.2128916493900519,0.540330171585083,8713.330182853855,7349.96142578125,2.968432048252604,1901.407973281792,0
2023-09-08 04:14:35,0.2057707203275681,0.5403772592544556,7950.254259260755,6527.99951171875,2.702499027144799,1757.1023564363354,0
2023-09-08 04:14:40,0.1918519868578829,0.5416187047958374,6712.988674113059,5776.693359375,2.4865997193858256,1887.7738192085048,0
2023-09-08 04:14:45,0.1950150413635652,0.5498813390731812,6089.593715700326,5588.03515625,2.299931562104053,1253.4462129827175,0
2023-09-08 04:14:50,0.1637754990365098,0.5605028867721558,5329.541368353032,5132.04931640625,2.158718515013711,965.860210956816,0
2023-09-08 04:14:55,0.1460615192292925,0.564969539642334,5613.447925780493,5189.73583984375,2.2906015219277887,890.8334202910377,0
2023-09-08 04:15:00,0.156003105672873,0.5584083199501038,5988.7169151069775,5632.9462890625,2.362849022799894,1139.4507760062547,0
2023-09-08 04:15:05,0.1725711677152148,0.5459385514259338,6822.681775266859,5989.716796875,2.53187246577565,1585.1041648835364,1
2023-09-08 04:15:10,0.1524698372765596,0.5377656817436218,5334.186372489377,4623.02734375,2.6563136023267586,2069.11577402196,0
2023-09-08 04:15:15,0.1793928852715563,0.5321483016014099,7016.527578382665,5949.6591796875,2.7147097922271293,1982.4904888537308,0
2023-09-08 04:15:20,0.1912645964756536,0.5359463691711426,7686.08460299406,6678.31103515625,2.726403183414704,1751.4934586205268,0
2023-09-08 04:15:25,0.1901066303444279,0.540887176990509,7479.164617655384,6672.79736328125,2.641636546762582,1574.039897654584,0
2023-09-08 04:15:30,0.1780802465163241,0.5452142953872681,6931.532234147186,6371.2353515625,2.557382614124468,1556.3263724979852,0
2023-09-08 04:15:35,0.0765812881697617,0.5355522036552429,6035.72631658741,5206.27685546875,2.1224392562374303,585.6031896874546,0
2023-09-08 04:15:40,0.0914482417634377,0.5339043140411377,5567.409616963964,4971.37451171875,1.9387160580098604,895.6238207068428,0
2023-09-08 04:15:45,0.1050235258455196,0.5338961482048035,5600.138758222975,5067.3037109375,1.9707194840913256,1393.04812543376,0
2023-09-08 04:15:50,0.1283247286737102,0.5370442271232605,5986.956837655732,5599.00341796875,2.218713273712234,1689.243283035247,0
2023-09-08 04:15:55,0.1390144817376951,0.5410677194595337,6498.656810110619,5811.533203125,2.491492097260064,1811.046349947564,0
2023-09-08 04:16:00,0.0764183289976453,0.5431963801383972,4786.500223339983,3761.909912109375,1.807645192525736,1018.4120269484944,0
2023-09-08 04:16:05,0.0871117601992934,0.5406414866447449,5191.722035740824,4075.99169921875,1.926304423241708,1392.7546058519442,0
2023-09-08 04:16:10,0.1000820722615341,0.5390637516975403,5949.152877379645,4684.1474609375,2.1281233578334016,1676.848709705137,0
2023-09-08 04:16:15,0.120025001511023,0.5378965735435486,6233.607213810161,5488.83544921875,2.230749694198236,1789.8546616988374,0
2023-09-08 04:16:20,0.1272862901299917,0.5401771664619446,6569.161273189903,5922.66357421875,2.504530773948077,1824.6056699996789,0
2023-09-08 04:16:25,0.1796663536180737,0.5477210879325867,7933.587785840304,6821.53271484375,3.246427745135132,2197.799660192291,0
2023-09-08 04:16:30,0.1642672626100003,0.5465691685676575,7684.040633195319,6721.10693359375,3.4602131879553264,2290.0668134530074,0
2023-09-08 04:16:35,0.146510002966726,0.5438336133956909,7121.011911654356,6437.27099609375,3.267364047388217,2058.171314798128,0
2023-09-08 04:16:40,0.1407368222226966,0.5412697196006775,6632.886967428742,6054.96923828125,2.8692177836684727,1982.1371028988765,0
2023-09-08 04:16:45,0.1364401156212412,0.5409708619117737,6261.958568922719,5713.296875,2.459872847031127,1808.7179229126089,0
2023-09-08 04:16:50,0.1323045093646136,0.5350942015647888,4993.533069967218,4631.45703125,2.106702881560239,1283.9732966115473,0
2023-09-08 04:16:55,0.1165739239649432,0.5344828963279724,4301.327260638587,3740.8466796875,2.130080139373783,1313.545330456226,0
2023-09-08 04:17:00,0.1122429843459112,0.5379185080528259,4267.094759156931,3628.30322265625,2.227696893748142,1446.5086142315452,0
2023-09-08 04:17:05,0.1200222666566063,0.5417062044143677,4858.36497851114,4073.9443359375,2.3818975734755585,1454.7258754162058,0
2023-09-08 04:17:10,0.1313095932136171,0.5437245965003967,5393.610347876135,4935.4765625,2.4721313461337915,1595.239456390619,1
2023-09-08 04:17:15,0.128517733156136,0.5491594672203064,8944.11309823898,7743.8935546875,2.928332997264184,1945.86784656365,0
2023-09-08 04:17:20,0.098050305100458,0.5457037687301636,7735.3095904430975,7012.83642578125,2.4134053949702405,1232.4788887602892,0
2023-09-08 04:17:25,0.0861501203978027,0.5447936654090881,5848.337345339006,6102.18359375,2.1904500167055505,870.9922671303243,0
2023-09-08 04:17:30,0.0971710911664406,0.5420186519622803,5178.711585090895,5237.11865234375,2.0915821102630003,868.0068365719496,0
2023-09-08 04:17:35,0.1146591996892764,0.5414320230484009,4953.439554708569,5018.88525390625,2.234531600892278,1105.9134371841046,0
2023-09-08 04:17:40,0.1779002551260211,0.5377824306488037,5887.652940117781,4959.41796875,2.889090244625645,1355.852209669753,0
2023-09-08 04:17:45,0.1920155806737791,0.5386643409729004,6732.388369217832,5480.57177734375,3.014238627617697,1491.2670013252657,0
2023-09-08 04:17:50,0.1885819786989982,0.540503740310669,6958.868001279241,5637.6376953125,2.955237944242026,1598.3038549167986,0
2023-09-08 04:17:55,0.1653032391780377,0.542879045009613,6560.513138497159,5611.51025390625,2.685832063673286,1597.1461041527484,0
2023-09-08 04:18:00,0.1510310081776613,0.5445040464401245,6282.091302712176,5700.68017578125,2.48526086396028,1657.8094922369344,0
2023-09-08 04:18:05,0.2171457255563105,0.5569393634796143,9320.536337757812,8339.0146484375,2.2147881756049106,1139.0621193750817,0
2023-09-08 04:18:10,0.2256373948586315,0.5528205633163452,9319.736692194012,8132.57421875,2.203832732700036,1373.9080564363728,0
2023-09-08 04:18:15,0.2154232065491061,0.5475343465805054,8524.244935717245,7390.48681640625,2.2510558568743626,1587.5800695585058,0
2023-09-08 04:18:20,0.2013620076157131,0.5421976447105408,7326.607908631097,6169.32958984375,2.5056437025823346,1964.7475852585028,1
2023-09-08 04:18:25,0.1760636399897976,0.539480447769165,6134.795236292732,5609.66552734375,2.5276865508231485,1906.2145363969848,0
2023-09-08 04:18:30,0.1517617519938122,0.5418533086776733,5668.2002478980485,5079.73291015625,2.373998573672918,1402.08071688141,0
2023-09-08 04:18:35,0.1327853957617003,0.5429877638816833,5385.315756052951,4696.9423828125,2.244695934221165,1116.7359016708351,0
2023-09-08 04:18:40,0.1262957640104416,0.5425740480422974,5527.631246502919,4546.12744140625,2.2396643229350923,1195.101881620509,0
2023-09-08 04:18:45,0.1399716431876816,0.542650580406189,5817.078030329168,4863.3193359375,2.4369284742342656,1472.9353707802563,0
2023-09-08 04:18:50,0.1687742864301477,0.5424407124519348,6216.6536900373485,5196.17333984375,2.5444164202913915,1803.3819321841988,0
2023-09-08 04:18:55,0.1019090741709371,0.5399845242500305,3762.45191789378,3433.583984375,1.6679846015002384,1053.314095458438,0
2023-09-08 04:19:00,0.1049367086522088,0.5407488942146301,3708.148642488155,3317.750732421875,1.6334200772624383,929.9165950063,0
2023-09-08 04:19:05,0.1195328974701683,0.5421566367149353,4513.697774301415,3891.9580078125,1.768533856258648,933.8490514039383,0
2023-09-08 04:19:10,0.1396877190401249,0.5422871708869934,5588.4763628929495,4858.24267578125,2.0950839107102,1196.2017128917046,0
2023-09-08 04:19:15,0.1484198256760413,0.5426017642021179,6075.845413944027,5567.6015625,2.439452146550522,1571.4232754849222,0
2023-09-08 04:19:20,0.1658892449860459,0.5340503454208374,3806.425423540192,3288.58154296875,3.430271328813118,2813.321277591678,1
2023-09-08 04:19:25,0.1534003983394147,0.5325242280960083,3897.699422951217,2956.615234375,3.565247366437208,2852.91288171609,1
2023-09-08 04:19:30,0.1482925215818383,0.5348299741744995,5058.725488102928,3433.34423828125,3.2483065086994234,2427.924084106178,0
2023-09-08 04:19:35,0.1440346948441695,0.5397540330886841,6072.617196536759,4551.095703125,2.791647592201912,2015.062490375924,0
2023-09-08 04:19:40,0.1460099423179327,0.5431178212165833,6635.920006542929,5513.78076171875,2.346119264468,1512.254530488044,0
2023-09-08 04:19:45,0.1205292201385696,0.5522433519363403,6928.80294320515,5914.05859375,1.7323577492452271,848.3176703492264,0
2023-09-08 04:19:50,0.1187078822329034,0.5504595041275024,6871.609805294234,5686.27880859375,1.84085528878295,986.79309994888,0
2023-09-08 04:19:55,0.1240848221640038,0.5459315180778503,6676.143070029637,5569.91796875,2.025303755253204,1378.8919004396776,0
2023-09-08 04:20:00,0.1395999903167216,0.5410866737365723,6379.295339224102,5597.16650390625,2.3704090570921856,1583.363325599711,0
2023-09-08 04:20:05,0.1400555825351758,0.5389767289161682,6066.198725342501,5519.47265625,2.465924347302616,1746.5068950772534,0
2023-09-08 04:20:10,0.1462650253548421,0.5452291369438171,6549.206675852801,5853.82421875,2.3614341787634685,1051.5269880576384,0
2023-09-08 04:20:15,0.1458950719496311,0.5408136248588562,6876.0299556391565,6327.42822265625,2.71434102390597,1190.6458984659505,0
